FID,lat,lon,gid,class
ReAtlas_us_geothermal.923,29.879989909109902,-90.79977732492193,923,5
ReAtlas_us_geothermal.906,29.91705116581751,-93.95885530252627,906,5
ReAtlas_us_geothermal.907,29.95950286632329,-94.16789240888897,907,5
ReAtlas_us_geothermal.914,29.87575534095984,-97.79335948105256,914,5
ReAtlas_us_geothermal.903,30.33408559917587,-96.29410503176814,903,2
ReAtlas_us_geothermal.929,30.156566340715017,-92.6602377634041,929,4
ReAtlas_us_geothermal.911,30.000441111165983,-100.58475662764454,911,3
ReAtlas_us_geothermal.886,30.125226034734098,-101.66711952478624,886,3
ReAtlas_us_geothermal.897,30.000732968935168,-101.87604014483554,897,3
ReAtlas_us_geothermal.881,30.208587418172968,-101.87546113602173,881,3
ReAtlas_us_geothermal.895,30.000432287220846,-102.25083719790564,895,3
ReAtlas_us_geothermal.889,29.875184060084244,-104.54213802075904,889,2
ReAtlas_us_geothermal.905,30.08613970530169,-103.50468091554438,905,3
ReAtlas_us_geothermal.898,30.29903046414863,-102.96640458852767,898,4
ReAtlas_us_geothermal.175,44.458295488895196,-110.29244739689531,175,1
ReAtlas_us_geothermal.868,30.750177722298325,-104.41728818300587,868,3
ReAtlas_us_geothermal.885,30.375396822119058,-104.75166333079056,885,2
ReAtlas_us_geothermal.93,47.250143359616374,-102.66765976112299,93,2
ReAtlas_us_geothermal.866,30.9587264779407,-103.66767409282198,866,5
ReAtlas_us_geothermal.865,30.791839274667545,-105.00053281858521,865,2
ReAtlas_us_geothermal.192,44.50014789216714,-109.37631783702454,192,5
ReAtlas_us_geothermal.227,44.91860655606317,-104.84161028385185,227,4
ReAtlas_us_geothermal.178,44.62497341931206,-110.16771487843619,178,1
ReAtlas_us_geothermal.189,44.333293135461545,-110.20914800955231,189,1
ReAtlas_us_geothermal.195,44.249960840513126,-110.0424668404367,195,2
ReAtlas_us_geothermal.934,28.959376362002466,-97.37730361059909,934,2
ReAtlas_us_geothermal.188,44.33331298672204,-110.33420371369832,188,1
ReAtlas_us_geothermal.162,44.624965588710154,-110.91749853818746,162,1
ReAtlas_us_geothermal.177,44.62556235916392,-110.54377471720531,177,1
ReAtlas_us_geothermal.187,44.291642843555934,-110.5008199408698,187,1
ReAtlas_us_geothermal.194,44.20830637350877,-110.50081629243024,194,1
ReAtlas_us_geothermal.171,44.45826779172583,-111.12580526128312,171,1
ReAtlas_us_geothermal.185,44.458759134196455,-110.66862294412402,185,1
ReAtlas_us_geothermal.181,44.45846711060676,-110.7095448647921,181,1
ReAtlas_us_geothermal.184,44.41666912201859,-111.04280190823232,184,1
ReAtlas_us_geothermal.169,44.41735020948333,-112.25200879259518,169,2
ReAtlas_us_geothermal.54,48.8750297827874,-100.54212165034005,54,3
ReAtlas_us_geothermal.55,48.62562260236091,-107.46053693280325,55,3
ReAtlas_us_geothermal.28,49.000102184866094,-105.2924111543305,28,2
ReAtlas_us_geothermal.33,49.0417167507765,-102.25050327938231,33,2
ReAtlas_us_geothermal.23,49.04169161997981,-105.4589122383133,23,2
ReAtlas_us_geothermal.24,49.041700642800734,-105.12556022909129,24,2
ReAtlas_us_geothermal.749,32.708403425967624,-116.37587099221511,749,5
ReAtlas_us_geothermal.756,32.75008973817984,-116.08426344433136,756,3
ReAtlas_us_geothermal.752,32.66673871672308,-116.70922588125228,752,4
ReAtlas_us_geothermal.745,32.62506506645345,-117.0425473204811,745,2
ReAtlas_us_geothermal.747,32.750084589739735,-116.50093710224391,747,5
ReAtlas_us_geothermal.744,32.70840308109654,-117.04255207893132,744,2
ReAtlas_us_geothermal.753,32.79175413320209,-116.25096978419509,753,3
ReAtlas_us_geothermal.751,32.791755083172546,-116.33430629218662,751,4
ReAtlas_us_geothermal.737,32.958396654663176,-116.37587474894752,737,3
ReAtlas_us_geothermal.735,32.958399190877536,-116.45920460145541,735,4
ReAtlas_us_geothermal.665,34.541672192495625,-115.95918819197928,665,2
ReAtlas_us_geothermal.742,33.5851556387861,-116.34063455662789,742,4
ReAtlas_us_geothermal.739,32.791729668963676,-117.1258846701507,739,2
ReAtlas_us_geothermal.734,32.87506266708469,-117.1258848854855,734,2
ReAtlas_us_geothermal.750,32.87512672582309,-116.87629211429697,750,3
ReAtlas_us_geothermal.758,33.20855759201036,-116.12714456264646,758,2
ReAtlas_us_geothermal.754,33.08363702599239,-116.66894964649569,754,5
ReAtlas_us_geothermal.743,33.29177343752404,-116.29318192848598,743,3
ReAtlas_us_geothermal.138,45.70836033588101,-102.33383141431511,138,2
ReAtlas_us_geothermal.660,34.75005864922417,-115.70929165884922,660,1
ReAtlas_us_geothermal.722,33.877831550269285,-116.42444775413165,722,3
ReAtlas_us_geothermal.644,35.54190659458292,-115.91868696491349,644,1
ReAtlas_us_geothermal.573,36.791639028664136,-115.87588544265432,573,2
ReAtlas_us_geothermal.216,43.29157809738938,-115.45928150695639,216,2
ReAtlas_us_geothermal.209,43.29157711723469,-115.95929255609414,209,2
ReAtlas_us_geothermal.205,43.45823537630326,-115.54267822637553,205,2
ReAtlas_us_geothermal.186,43.99997108705258,-115.62682682811311,186,2
ReAtlas_us_geothermal.97,46.21502578295733,-117.68765552734465,97,3
ReAtlas_us_geothermal.150,44.87497451572397,-110.25081157357795,150,2
ReAtlas_us_geothermal.489,37.62494998885406,-118.62598890067429,489,2
ReAtlas_us_geothermal.347,40.37529025352213,-116.54349340805689,347,1
ReAtlas_us_geothermal.239,42.54174239674883,-118.29336659057142,239,3
ReAtlas_us_geothermal.119,46.5835950795634,-99.91821249575833,119,5
ReAtlas_us_geothermal.117,46.62610597276925,-103.17060220749204,117,2
ReAtlas_us_geothermal.156,44.791616517252145,-110.12577449997352,156,2
ReAtlas_us_geothermal.286,41.70830273367622,-116.542858027883,286,3
ReAtlas_us_geothermal.124,45.9584497150541,-106.91789181781854,124,2
ReAtlas_us_geothermal.158,44.7085486932186,-110.58427727083449,158,1
ReAtlas_us_geothermal.157,44.70828590067853,-110.8757994521361,157,1
ReAtlas_us_geothermal.146,44.958395008418236,-110.33419997221583,146,3
ReAtlas_us_geothermal.143,44.95834230413791,-110.62586960443531,143,2
ReAtlas_us_geothermal.149,44.875215108321136,-110.58427371030996,149,1
ReAtlas_us_geothermal.155,44.62491278805072,-111.62576723456075,155,2
ReAtlas_us_geothermal.154,44.75000227464188,-111.0426298979969,154,1
ReAtlas_us_geothermal.152,44.708272817901545,-111.37581440072623,152,2
ReAtlas_us_geothermal.148,44.87500628081416,-110.95918089822197,148,2
ReAtlas_us_geothermal.141,44.958298236681976,-110.83416445776462,141,2
ReAtlas_us_geothermal.153,44.75000159807523,-111.20930500417859,153,2
ReAtlas_us_geothermal.144,44.87494032759632,-111.12580762090874,144,2
ReAtlas_us_geothermal.130,45.33333932662908,-110.20927391800456,130,5
ReAtlas_us_geothermal.142,45.37829956856365,-108.96356115438962,142,5
ReAtlas_us_geothermal.145,45.042510530921675,-111.71148125846014,145,3
ReAtlas_us_geothermal.114,45.66662061675461,-111.70920631282391,114,2
ReAtlas_us_geothermal.139,45.12602796145055,-113.08823071272539,139,3
ReAtlas_us_geothermal.101,46.20833534821312,-112.54299950917064,101,2
ReAtlas_us_geothermal.81,46.583293925680266,-113.91772638633137,81,2
ReAtlas_us_geothermal.89,46.500687712313656,-113.91951812448022,89,2
ReAtlas_us_geothermal.90,46.875048795507816,-108.54245325585129,90,2
ReAtlas_us_geothermal.98,46.79171850476468,-107.95948910782437,98,2
ReAtlas_us_geothermal.716,33.29171528776132,-117.29256045553032,716,2
ReAtlas_us_geothermal.732,33.33338138866738,-116.4593435727812,732,3
ReAtlas_us_geothermal.701,33.79175315495037,-116.12589908149289,701,3
ReAtlas_us_geothermal.688,34.08353198809199,-116.62624609556107,688,5
ReAtlas_us_geothermal.710,33.709371226911614,-117.83641239131927,710,2
ReAtlas_us_geothermal.668,34.04168350282328,-118.37593243239269,668,2
ReAtlas_us_geothermal.648,35.0416819139764,-116.33422958844409,648,2
ReAtlas_us_geothermal.659,34.74999576287781,-116.12592965658277,659,2
ReAtlas_us_geothermal.641,35.12499851476503,-116.45921405106336,641,2
ReAtlas_us_geothermal.638,35.20832260699035,-116.54254629052943,638,2
ReAtlas_us_geothermal.136,44.37490808062907,-116.45934403064908,136,2
ReAtlas_us_geothermal.642,34.99998818696324,-117.3759278647135,642,2
ReAtlas_us_geothermal.122,44.70822683042219,-117.0427035361217,122,2
ReAtlas_us_geothermal.120,45.45871095728743,-116.42134520335435,120,3
ReAtlas_us_geothermal.82,45.918013451384596,-119.17042317106436,82,2
ReAtlas_us_geothermal.80,45.7507646649404,-121.12961635292979,80,3
ReAtlas_us_geothermal.448,38.2082618167602,-119.126104075733,448,2
ReAtlas_us_geothermal.453,38.04165378128762,-119.79303735564761,453,5
ReAtlas_us_geothermal.628,35.33337705130864,-116.70933190783887,628,2
ReAtlas_us_geothermal.634,35.083305982388666,-117.79260803189328,634,2
ReAtlas_us_geothermal.653,34.45868113515203,-119.04362808436176,653,3
ReAtlas_us_geothermal.476,37.208288813841314,-121.45939750969455,476,2
ReAtlas_us_geothermal.627,35.249982099945264,-117.4592654121393,627,2
ReAtlas_us_geothermal.620,35.45856297969526,-117.08434308983612,620,2
ReAtlas_us_geothermal.633,34.749994283520415,-120.29280134560747,633,2
ReAtlas_us_geothermal.501,37.374887150941845,-119.29257808238407,501,5
ReAtlas_us_geothermal.576,36.70835780388637,-116.29261039221399,576,2
ReAtlas_us_geothermal.567,36.79163764760472,-116.4592456966696,567,2
ReAtlas_us_geothermal.630,35.50159488840532,-120.80047865525555,630,2
ReAtlas_us_geothermal.207,43.33327801674261,-116.0843857493602,207,3
ReAtlas_us_geothermal.137,44.37490393555173,-116.20934037167126,137,2
ReAtlas_us_geothermal.465,37.74993693287398,-119.54270726557334,465,5
ReAtlas_us_geothermal.474,37.62494491398854,-119.54267705015664,474,5
ReAtlas_us_geothermal.496,37.54163794601244,-119.4178259991119,496,5
ReAtlas_us_geothermal.502,36.99996136761309,-121.20941918838281,502,2
ReAtlas_us_geothermal.518,37.0000654074477,-120.1678654141501,518,5
ReAtlas_us_geothermal.334,39.95825484513427,-120.12606536027161,334,2
ReAtlas_us_geothermal.526,37.33327753957193,-118.12602719188789,526,2
ReAtlas_us_geothermal.529,37.37786886607947,-120.75799522143146,529,4
ReAtlas_us_geothermal.311,40.66660373081289,-119.16772728932528,311,3
ReAtlas_us_geothermal.37,48.95837837335454,-103.20883370532192,37,2
ReAtlas_us_geothermal.327,39.79156358118239,-121.54277346139523,327,5
ReAtlas_us_geothermal.332,40.25004877691813,-119.25142171230982,332,3
ReAtlas_us_geothermal.345,39.7082536730872,-119.95939034020412,345,2
ReAtlas_us_geothermal.353,39.54158601499066,-119.87604810959428,353,2
ReAtlas_us_geothermal.380,39.543724875441136,-120.71492642832686,380,4
ReAtlas_us_geothermal.385,39.33332103424881,-118.79294774699284,385,1
ReAtlas_us_geothermal.386,39.37498963507119,-119.20985934775575,386,3
ReAtlas_us_geothermal.258,41.5415678591555,-121.2094493019998,258,2
ReAtlas_us_geothermal.260,41.54156504783003,-121.04278275207807,260,2
ReAtlas_us_geothermal.330,40.87528535208221,-116.37686664893866,330,3
ReAtlas_us_geothermal.99,46.70835869024265,-85.75022474342046,99,5
ReAtlas_us_geothermal.52,49.00090208722207,-95.83413542031997,52,5
ReAtlas_us_geothermal.44,49.041700974259676,-98.75046716740212,44,3
ReAtlas_us_geothermal.100,46.91675016269614,-104.37590513563663,100,2
ReAtlas_us_geothermal.14,48.958469821429695,-111.33428571508404,14,4
ReAtlas_us_geothermal.78,47.833838326233526,-102.83541204114226,78,2
ReAtlas_us_geothermal.211,43.375079012387836,-76.70803525487253,211,5
ReAtlas_us_geothermal.102,46.83354076481827,-105.70986173522854,102,3
ReAtlas_us_geothermal.41,48.95837307787905,-102.4588127877052,41,2
ReAtlas_us_geothermal.275,42.58378217104413,-76.79329910592898,275,3
ReAtlas_us_geothermal.271,42.91765314825424,-77.96179015157799,271,5
ReAtlas_us_geothermal.39,49.001118901735225,-102.83465478347148,39,2
ReAtlas_us_geothermal.79,47.75028346266817,-106.41926874587514,79,2
ReAtlas_us_geothermal.74,48.25303932631565,-104.59201544148331,74,2
ReAtlas_us_geothermal.582,36.62516421439701,-75.87466537576626,582,5
ReAtlas_us_geothermal.66,48.16686333214648,-107.4596705079322,66,4
ReAtlas_us_geothermal.77,47.25017014253927,-109.79307469927551,77,5
ReAtlas_us_geothermal.63,48.04177803678658,-109.58448192455802,63,5
ReAtlas_us_geothermal.57,48.29169339174798,-109.41743212276492,57,4
ReAtlas_us_geothermal.60,48.58370754166929,-108.37810277002708,60,5
ReAtlas_us_geothermal.67,48.04293680341089,-109.71215496221072,67,5
ReAtlas_us_geothermal.69,47.54168600788647,-112.37615996294923,69,2
ReAtlas_us_geothermal.45,48.708951959851966,-109.37791565880184,45,3
ReAtlas_us_geothermal.50,48.29167604216647,-111.00100862001739,50,4
ReAtlas_us_geothermal.85,47.125699816103456,-112.50577225025933,85,2
ReAtlas_us_geothermal.59,48.58804802750075,-109.63436649947695,59,3
ReAtlas_us_geothermal.83,47.98030940477106,-110.21286838247727,83,4
ReAtlas_us_geothermal.42,48.54530765654677,-111.84100370599151,42,5
ReAtlas_us_geothermal.72,48.21511678379546,-111.43685248421195,72,5
ReAtlas_us_geothermal.20,48.708510950066824,-112.87709637841027,20,4
ReAtlas_us_geothermal.64,47.45863140406201,-115.79426044657802,64,2
ReAtlas_us_geothermal.606,36.12516906473596,-76.45801262299327,606,5
ReAtlas_us_geothermal.590,36.75074543489857,-76.62589721467432,590,3
ReAtlas_us_geothermal.624,35.75023359664659,-76.04169759213062,624,4
ReAtlas_us_geothermal.631,35.70885113789302,-76.29237877052822,631,5
ReAtlas_us_geothermal.12,48.95845033799899,-112.25102950875828,12,4
ReAtlas_us_geothermal.513,37.87513777012924,-76.20802109982827,513,4
ReAtlas_us_geothermal.635,36.92337192157148,-77.10352235309728,635,4
ReAtlas_us_geothermal.34,48.291703389947344,-112.54286149216611,34,4
ReAtlas_us_geothermal.71,45.20844630742158,-67.16616153461422,71,3
ReAtlas_us_geothermal.118,44.16711071421936,-70.54202033440956,118,3
ReAtlas_us_geothermal.400,39.291784086412605,-75.12464722198092,400,5
ReAtlas_us_geothermal.121,44.62511663674136,-73.87485676313528,121,5
ReAtlas_us_geothermal.125,44.04235695003817,-71.29252081125546,125,3
ReAtlas_us_geothermal.147,43.500153456424606,-71.6246925001729,147,5
ReAtlas_us_geothermal.295,43.26157761131853,-72.51574577459871,295,5
ReAtlas_us_geothermal.161,43.20849059700189,-70.70826107866867,161,5
ReAtlas_us_geothermal.245,42.7534241526941,-71.96845589694036,245,4
ReAtlas_us_geothermal.140,45.4838727656534,-69.5037694699416,140,4
ReAtlas_us_geothermal.70,45.50007871862807,-67.45790297916963,70,3
ReAtlas_us_geothermal.247,43.166740927973116,-78.95821994665292,247,5
ReAtlas_us_geothermal.425,39.375111448990914,-78.95813926514018,425,5
ReAtlas_us_geothermal.589,36.416844157755925,-75.7913506966311,589,5
ReAtlas_us_geothermal.603,36.04184644842596,-75.62464514188474,603,4
ReAtlas_us_geothermal.599,36.16684395148196,-75.70800745923015,599,4
ReAtlas_us_geothermal.608,35.87517457550996,-75.54130017003155,608,4
ReAtlas_us_geothermal.618,35.791957311704095,-75.83339534582683,618,3
ReAtlas_us_geothermal.651,35.00017728585392,-76.29134581890372,651,5
ReAtlas_us_geothermal.655,34.791843243807165,-76.45800296602536,655,5
ReAtlas_us_geothermal.626,35.79229477533258,-76.83387815766261,626,5
ReAtlas_us_geothermal.394,39.50018364295463,-75.37481888867538,394,5
ReAtlas_us_geothermal.409,39.70842998179042,-78.87478973737265,409,5
ReAtlas_us_geothermal.417,39.50010410015693,-78.87479942406682,417,5
ReAtlas_us_geothermal.423,38.958453624779835,-76.12469568026242,423,5
ReAtlas_us_geothermal.439,38.79182012672796,-76.24972041288888,439,5
ReAtlas_us_geothermal.449,38.666960185982155,-75.20869729949737,449,5
ReAtlas_us_geothermal.221,42.12511215396852,-70.12450432240544,221,5
ReAtlas_us_geothermal.224,42.04177883382177,-70.04116454863637,224,5
ReAtlas_us_geothermal.238,41.83356714715091,-70.08321540057241,238,5
ReAtlas_us_geothermal.284,41.1251115244531,-72.3745601053426,284,5
ReAtlas_us_geothermal.315,40.836757262931776,-72.87785092379283,315,5
ReAtlas_us_geothermal.11,47.33349934432871,-68.16641196693621,11,5
ReAtlas_us_geothermal.277,43.88778625638325,-71.69748487157062,277,5
ReAtlas_us_geothermal.645,34.875098096099144,-118.08449761033316,645,2
ReAtlas_us_geothermal.595,35.95829700294962,-117.87592937628438,595,2
ReAtlas_us_geothermal.612,35.16666891665547,-120.16782012388933,612,2
ReAtlas_us_geothermal.611,35.66663585258194,-117.79265681667948,611,2
ReAtlas_us_geothermal.597,35.29165400459356,-120.70936227691502,597,3
ReAtlas_us_geothermal.586,36.12494876596806,-117.95926996226939,586,2
ReAtlas_us_geothermal.588,35.874963989571306,-118.95928758143236,588,5
ReAtlas_us_geothermal.594,35.374984766057864,-120.79270583339144,594,3
ReAtlas_us_geothermal.585,35.9999619498806,-119.04264680338466,585,5
ReAtlas_us_geothermal.553,36.87494057380411,-118.04261426175714,553,2
ReAtlas_us_geothermal.592,36.16686604024799,-119.16895298752192,592,5
ReAtlas_us_geothermal.605,36.417346619528246,-118.7554228469414,605,5
ReAtlas_us_geothermal.596,36.58433306101378,-118.9229791168897,596,5
ReAtlas_us_geothermal.610,36.50281865124206,-119.01262532021897,610,4
ReAtlas_us_geothermal.577,36.41661353761402,-117.8759592098182,577,2
ReAtlas_us_geothermal.598,35.45849167948689,-120.79321802216035,598,2
ReAtlas_us_geothermal.600,35.58340934405882,-120.33484749137946,600,2
ReAtlas_us_geothermal.563,36.62493964197045,-117.95927128986321,563,2
ReAtlas_us_geothermal.226,42.70823343302762,-118.3760468929107,226,2
ReAtlas_us_geothermal.174,43.5415592154503,-117.29270666696144,174,2
ReAtlas_us_geothermal.170,43.75005584382585,-117.3765907929681,170,3
ReAtlas_us_geothermal.159,43.70833891564534,-118.25137545340723,159,1
ReAtlas_us_geothermal.116,44.79162275204241,-117.29278723199025,116,2
ReAtlas_us_geothermal.225,43.334705168793135,-119.09160588022146,225,3
ReAtlas_us_geothermal.619,35.374978540321365,-117.37590729324631,619,2
ReAtlas_us_geothermal.110,44.99989708599435,-117.45943110144083,110,2
ReAtlas_us_geothermal.103,45.20821207393021,-117.62607367200789,103,2
ReAtlas_us_geothermal.68,47.29520377983843,-118.5967279294864,68,2
ReAtlas_us_geothermal.623,35.041641551663155,-118.70928327577005,623,2
ReAtlas_us_geothermal.15,47.87488163466036,-118.87615850802405,15,2
ReAtlas_us_geothermal.622,35.29164142345186,-117.87596486959629,622,2
ReAtlas_us_geothermal.632,35.00008975737843,-118.16774587206609,632,2
ReAtlas_us_geothermal.16,47.958232529408846,-117.87610889278682,16,2
ReAtlas_us_geothermal.447,37.70827642894316,-120.79273015961027,447,5
ReAtlas_us_geothermal.455,37.916597563898904,-119.62605481204159,455,5
ReAtlas_us_geothermal.457,38.125052192470505,-118.66791759436708,457,1
ReAtlas_us_geothermal.458,37.54161126440519,-120.6260567617899,458,5
ReAtlas_us_geothermal.463,37.74994014154752,-119.6260479084319,463,5
ReAtlas_us_geothermal.468,37.45828053123942,-120.54271444199688,468,5
ReAtlas_us_geothermal.478,38.2503089053589,-119.62867831470399,478,4
ReAtlas_us_geothermal.479,37.66665515197489,-119.29274617700963,479,3
ReAtlas_us_geothermal.503,37.124960639736685,-120.37603747710148,503,5
ReAtlas_us_geothermal.492,37.49997558224275,-119.45935111156959,492,5
ReAtlas_us_geothermal.497,37.208295205568895,-120.45937562369093,497,5
ReAtlas_us_geothermal.498,37.291640708490796,-120.41783095939678,498,5
ReAtlas_us_geothermal.499,37.70839711929215,-118.33456148695888,499,2
ReAtlas_us_geothermal.505,37.124954790030834,-120.29270503905354,505,5
ReAtlas_us_geothermal.516,37.0416239277137,-120.12602557644252,516,5
ReAtlas_us_geothermal.520,36.95835481571237,-119.87605947497696,520,5
ReAtlas_us_geothermal.304,40.45824451786591,-120.79276305994094,304,2
ReAtlas_us_geothermal.308,40.37490718283077,-120.8760951071394,308,2
ReAtlas_us_geothermal.339,39.708263356989875,-120.83446128538884,339,5
ReAtlas_us_geothermal.343,40.5419432730089,-117.62759536030839,343,2
ReAtlas_us_geothermal.379,39.12491754161041,-119.70937150157542,379,2
ReAtlas_us_geothermal.450,38.91784512161603,-118.13169125009495,450,3
ReAtlas_us_geothermal.372,39.2499153800499,-119.79273293773329,372,2
ReAtlas_us_geothermal.375,39.45826621372723,-118.12598620990008,375,2
ReAtlas_us_geothermal.235,42.458235867601424,-118.45937671765338,235,2
ReAtlas_us_geothermal.257,42.166684837182984,-118.66812259107053,257,1
ReAtlas_us_geothermal.951,27.37532731621198,-99.41708456371089,951,2
ReAtlas_us_geothermal.935,29.002416033543454,-96.29574801108333,935,4
ReAtlas_us_geothermal.936,28.542104945130454,-96.45841620334659,936,3
ReAtlas_us_geothermal.937,28.541835490610936,-96.20878997002711,937,4
ReAtlas_us_geothermal.919,28.416959576982876,-80.70813996307419,919,5
ReAtlas_us_geothermal.944,28.04212591947305,-97.62568006316263,944,4
ReAtlas_us_geothermal.945,27.292392700739732,-82.08426998970444,945,5
ReAtlas_us_geothermal.925,28.16696908707457,-80.62480638814964,925,5
ReAtlas_us_geothermal.928,28.000315583449634,-80.54147384457036,928,5
ReAtlas_us_geothermal.930,27.83365268155852,-80.45813904203649,930,5
ReAtlas_us_geothermal.932,28.75029973300601,-96.4169825919709,932,3
ReAtlas_us_geothermal.922,29.417004934998673,-100.8339599163487,922,5
ReAtlas_us_geothermal.909,29.75025475726617,-97.75035164864107,909,5
ReAtlas_us_geothermal.883,29.79194223675627,-85.12497080151448,883,3
ReAtlas_us_geothermal.921,29.20855270037071,-103.04212832099216,921,2
ReAtlas_us_geothermal.926,29.417220428197894,-100.87633328637457,926,4
ReAtlas_us_geothermal.924,29.125372478729297,-103.20903775644456,924,3
ReAtlas_us_geothermal.913,29.416889120617135,-103.50052324197668,913,2
ReAtlas_us_geothermal.938,27.542063172791096,-80.33326346439401,938,5
ReAtlas_us_geothermal.939,28.54205084150348,-96.66712545735561,939,3
ReAtlas_us_geothermal.940,27.25031775715783,-80.20811354934267,940,5
ReAtlas_us_geothermal.941,27.08367400255659,-80.12479715680385,941,5
ReAtlas_us_geothermal.942,27.333666719409152,-82.12484691488021,942,4
ReAtlas_us_geothermal.943,28.125302146192986,-97.04195204346786,943,3
ReAtlas_us_geothermal.946,26.875367654969423,-82.16651073274684,946,5
ReAtlas_us_geothermal.947,27.833853931798167,-99.66756649807314,947,2
ReAtlas_us_geothermal.948,26.708686086461448,-80.0415373247364,948,5
ReAtlas_us_geothermal.949,28.04236397123129,-98.33530386443533,949,2
ReAtlas_us_geothermal.950,27.45866632290396,-97.8752943152432,950,3
ReAtlas_us_geothermal.952,26.042046614799816,-80.12481218621588,952,5
ReAtlas_us_geothermal.953,27.083654539367643,-99.37535334636198,953,2
ReAtlas_us_geothermal.954,26.958657118870775,-99.29199884754127,954,2
ReAtlas_us_geothermal.955,25.833719562462875,-80.20812571397178,955,5
ReAtlas_us_geothermal.956,25.62541809978447,-80.29147464198837,956,5
ReAtlas_us_geothermal.957,25.37541490358933,-80.41655483839256,957,5
ReAtlas_us_geothermal.959,26.417114714953044,-97.41728879464489,959,4
ReAtlas_us_geothermal.960,26.668761035194827,-98.54558720640966,960,2
ReAtlas_us_geothermal.962,26.04204655171734,-97.50029442850007,962,3
ReAtlas_us_geothermal.963,26.042037191168767,-97.29193551625912,963,3
